ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_anomaly,source,ingested_at
2026-08-02 07:40:33.031036+00:00,cell_002,80.68,12.95,4.48,0.99,66.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:41:33.031036+00:00,cell_002,78.78,12.62,4.54,0.74,64.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:42:33.031036+00:00,cell_002,79.88,12.93,4.73,0.73,70.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:43:33.031036+00:00,cell_002,77.5,13.11,4.44,0.52,78.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:44:33.031036+00:00,cell_002,77.31,15.33,4.37,0.79,67.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:45:33.031036+00:00,cell_002,81.27,12.97,4.14,0.54,75.09,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:46:33.031036+00:00,cell_002,76.15,13.01,4.88,0.77,70.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:47:33.031036+00:00,cell_002,79.43,13.75,4.58,0.82,69.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:48:33.031036+00:00,cell_002,80.69,13.44,4.53,0.85,72.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:49:33.031036+00:00,cell_002,80.95,13.88,4.74,0.84,70.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:50:33.031036+00:00,cell_002,72.92,14.71,4.69,0.6,73.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:51:33.031036+00:00,cell_002,77.75,12.84,4.4,0.46,65.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:52:33.031036+00:00,cell_002,82.13,14.54,4.59,0.86,67.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:53:33.031036+00:00,cell_002,81.32,13.25,4.85,0.8,74.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:54:33.031036+00:00,cell_002,79.63,12.65,4.72,0.45,74.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:55:33.031036+00:00,cell_002,77.84,12.45,5.0,1.0,70.11,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:56:33.031036+00:00,cell_002,78.75,13.84,4.9,0.76,75.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:57:33.031036+00:00,cell_002,80.39,13.69,4.85,0.75,78.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:58:33.031036+00:00,cell_002,78.06,13.1,4.25,0.42,65.13,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 07:59:33.031036+00:00,cell_002,80.6,13.76,5.21,0.42,75.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:00:33.031036+00:00,cell_002,81.85,12.79,4.77,0.9,71.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:01:33.031036+00:00,cell_002,77.9,14.96,4.93,0.79,71.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:02:33.031036+00:00,cell_002,80.53,12.67,5.21,1.0,84.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:03:33.031036+00:00,cell_002,77.2,13.37,4.83,0.97,73.32,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:04:33.031036+00:00,cell_002,77.6,11.5,4.18,0.38,79.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:05:33.031036+00:00,cell_002,80.37,14.76,4.16,0.53,74.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:06:33.031036+00:00,cell_002,84.34,14.8,4.27,0.47,71.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:07:33.031036+00:00,cell_002,77.8,13.19,4.4,0.32,70.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:08:33.031036+00:00,cell_002,85.5,13.36,5.1,0.75,77.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:09:33.031036+00:00,cell_002,76.65,12.09,4.96,0.31,74.15,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:10:33.031036+00:00,cell_002,81.37,12.94,4.86,0.73,83.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:11:33.031036+00:00,cell_002,81.23,13.41,4.71,0.96,74.7,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:12:33.031036+00:00,cell_002,81.79,13.28,5.26,0.64,70.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:13:33.031036+00:00,cell_002,76.86,11.51,4.74,0.97,79.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:14:33.031036+00:00,cell_002,79.43,13.43,4.35,0.87,75.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:15:33.031036+00:00,cell_002,78.34,12.94,4.68,0.6,76.45,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:16:33.031036+00:00,cell_002,77.27,12.19,5.01,0.86,77.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:17:33.031036+00:00,cell_002,77.43,12.3,4.96,0.96,67.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:18:33.031036+00:00,cell_002,73.43,12.3,4.15,1.34,85.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:19:33.031036+00:00,cell_002,77.27,14.12,4.73,0.73,81.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:20:33.031036+00:00,cell_002,76.17,15.34,5.29,0.76,76.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:21:33.031036+00:00,cell_002,76.63,16.89,4.59,1.05,80.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:22:33.031036+00:00,cell_002,73.6,12.93,4.56,0.69,73.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:23:33.031036+00:00,cell_002,76.25,11.92,4.84,0.89,81.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:24:33.031036+00:00,cell_002,77.94,12.9,5.26,0.72,77.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:25:33.031036+00:00,cell_002,74.32,12.41,4.46,0.82,71.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:26:33.031036+00:00,cell_002,77.89,11.02,4.95,0.38,74.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:27:33.031036+00:00,cell_002,77.19,14.05,4.73,0.89,75.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:28:33.031036+00:00,cell_002,75.74,12.92,4.35,0.61,72.83,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:29:33.031036+00:00,cell_002,78.43,13.56,4.82,1.04,85.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:30:33.031036+00:00,cell_002,79.52,13.48,4.73,0.47,84.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:31:33.031036+00:00,cell_002,75.2,13.0,4.89,0.95,73.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:32:33.031036+00:00,cell_002,74.35,11.04,4.67,0.85,73.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:33:33.031036+00:00,cell_002,78.24,12.55,4.82,0.87,75.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:34:33.031036+00:00,cell_002,74.5,12.26,4.65,0.88,77.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:35:33.031036+00:00,cell_002,72.61,12.64,5.29,0.44,67.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:36:33.031036+00:00,cell_002,78.25,12.99,4.52,0.85,77.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:37:33.031036+00:00,cell_002,74.48,13.96,4.88,0.81,85.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:38:33.031036+00:00,cell_002,77.53,13.37,4.74,0.74,80.04,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:39:33.031036+00:00,cell_002,71.94,12.94,4.77,0.56,72.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:40:33.031036+00:00,cell_002,76.55,13.59,4.84,0.5,71.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:41:33.031036+00:00,cell_002,75.78,13.59,4.69,0.56,88.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:42:33.031036+00:00,cell_002,78.11,14.86,4.31,0.55,84.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:43:33.031036+00:00,cell_002,70.39,16.49,5.33,0.82,81.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:44:33.031036+00:00,cell_002,71.63,11.93,4.75,0.7,88.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:45:33.031036+00:00,cell_002,79.12,14.3,5.2,0.71,80.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:46:33.031036+00:00,cell_002,75.08,12.01,4.63,1.0,87.39,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:47:33.031036+00:00,cell_002,71.85,14.26,5.17,0.76,88.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:48:33.031036+00:00,cell_002,76.43,11.88,4.75,0.82,82.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:49:33.031036+00:00,cell_002,73.63,13.33,4.91,0.89,84.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:50:33.031036+00:00,cell_002,72.94,12.72,4.53,0.94,81.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:51:33.031036+00:00,cell_002,79.96,13.75,4.51,0.97,79.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:52:33.031036+00:00,cell_002,73.54,12.95,4.7,0.81,78.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:53:33.031036+00:00,cell_002,68.87,13.66,5.26,0.85,80.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:54:33.031036+00:00,cell_002,73.74,13.47,5.27,0.86,80.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:55:33.031036+00:00,cell_002,72.29,14.58,5.04,0.85,80.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:56:33.031036+00:00,cell_002,67.5,13.56,5.44,0.18,80.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:57:33.031036+00:00,cell_002,76.52,15.67,4.92,0.6,81.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:58:33.031036+00:00,cell_002,78.21,13.35,4.76,1.01,88.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 08:59:33.031036+00:00,cell_002,75.43,14.24,4.83,0.8,73.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:00:33.031036+00:00,cell_002,73.77,12.49,5.13,0.97,79.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:01:33.031036+00:00,cell_002,72.85,13.72,4.87,0.72,86.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:02:33.031036+00:00,cell_002,73.55,13.2,5.4,0.79,88.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:03:33.031036+00:00,cell_002,76.64,14.65,4.83,0.6,81.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:04:33.031036+00:00,cell_002,67.7,14.27,5.29,0.79,79.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:05:33.031036+00:00,cell_002,73.83,13.94,5.14,0.9,72.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:06:33.031036+00:00,cell_002,76.99,13.15,5.2,0.43,73.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:07:33.031036+00:00,cell_002,69.76,14.64,4.68,0.44,83.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:08:33.031036+00:00,cell_002,76.45,14.32,4.3,0.82,89.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:09:33.031036+00:00,cell_002,78.45,15.37,5.04,0.98,78.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:10:33.031036+00:00,cell_002,71.82,10.48,4.83,0.63,84.83,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:11:33.031036+00:00,cell_002,69.42,14.59,5.12,0.58,84.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:12:33.031036+00:00,cell_002,71.55,14.41,5.16,0.54,84.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:13:33.031036+00:00,cell_002,74.4,13.85,4.85,0.77,88.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:14:33.031036+00:00,cell_002,80.73,14.96,4.78,0.66,86.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:15:33.031036+00:00,cell_002,70.88,14.66,5.04,0.99,97.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:16:33.031036+00:00,cell_002,70.96,13.39,4.43,0.64,76.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:17:33.031036+00:00,cell_002,72.74,12.73,4.91,0.52,84.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:18:33.031036+00:00,cell_002,73.39,14.49,5.0,0.53,80.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:19:33.031036+00:00,cell_002,72.9,14.78,5.18,0.77,88.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:20:33.031036+00:00,cell_002,67.88,12.66,4.77,0.75,84.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:21:33.031036+00:00,cell_002,69.13,13.9,5.02,0.7,82.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:22:33.031036+00:00,cell_002,75.18,13.09,5.28,0.63,87.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:23:33.031036+00:00,cell_002,76.54,14.98,5.16,0.71,88.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:24:33.031036+00:00,cell_002,68.62,14.8,5.3,1.11,86.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:25:33.031036+00:00,cell_002,76.2,13.8,4.76,0.33,87.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:26:33.031036+00:00,cell_002,65.51,13.67,4.91,0.6,79.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:27:33.031036+00:00,cell_002,73.2,14.59,5.14,0.58,84.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:28:33.031036+00:00,cell_002,71.34,14.14,4.79,0.59,74.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:29:33.031036+00:00,cell_002,73.33,13.69,4.97,0.82,86.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:30:33.031036+00:00,cell_002,68.12,12.15,5.37,0.63,81.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:31:33.031036+00:00,cell_002,74.55,13.18,5.12,0.49,78.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:32:33.031036+00:00,cell_002,71.12,15.33,5.27,0.57,85.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:33:33.031036+00:00,cell_002,69.67,15.82,5.57,0.78,81.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:34:33.031036+00:00,cell_002,70.54,13.8,4.97,0.78,85.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:35:33.031036+00:00,cell_002,74.06,14.4,5.55,0.8,89.57,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:36:33.031036+00:00,cell_002,71.59,13.94,5.0,0.57,89.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:37:33.031036+00:00,cell_002,72.69,13.63,4.67,0.63,90.3,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:38:33.031036+00:00,cell_002,73.72,13.58,5.18,0.77,90.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:39:33.031036+00:00,cell_002,69.42,12.54,4.98,0.89,87.11,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:40:33.031036+00:00,cell_002,69.62,14.21,4.69,0.74,87.68,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:41:33.031036+00:00,cell_002,79.22,14.54,4.92,0.35,89.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:42:33.031036+00:00,cell_002,67.37,13.88,4.89,1.14,91.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:43:33.031036+00:00,cell_002,64.92,15.35,5.31,0.78,86.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:44:33.031036+00:00,cell_002,68.89,13.27,5.64,0.66,94.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:45:33.031036+00:00,cell_002,70.24,13.44,5.23,0.54,90.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:46:33.031036+00:00,cell_002,73.33,12.98,5.26,1.24,81.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:47:33.031036+00:00,cell_002,69.06,15.82,4.9,0.84,81.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:48:33.031036+00:00,cell_002,73.3,13.47,4.94,1.02,85.03,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:49:33.031036+00:00,cell_002,69.48,14.19,5.28,0.64,86.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:50:33.031036+00:00,cell_002,72.4,13.4,5.29,0.67,89.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:51:33.031036+00:00,cell_002,74.12,15.12,5.5,0.51,97.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:52:33.031036+00:00,cell_002,68.85,15.03,5.05,0.99,77.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:53:33.031036+00:00,cell_002,73.22,14.37,4.97,1.12,86.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:54:33.031036+00:00,cell_002,67.14,14.35,5.85,0.36,97.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:55:33.031036+00:00,cell_002,70.75,14.63,5.43,0.65,79.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:56:33.031036+00:00,cell_002,71.07,14.62,5.4,1.1,94.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:57:33.031036+00:00,cell_002,70.83,15.16,4.81,0.62,90.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:58:33.031036+00:00,cell_002,71.11,13.29,5.25,0.63,85.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 09:59:33.031036+00:00,cell_002,70.91,15.26,5.53,0.82,97.2,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:00:33.031036+00:00,cell_002,61.19,13.47,5.41,1.03,88.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:01:33.031036+00:00,cell_002,70.72,14.4,5.46,0.85,93.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:02:33.031036+00:00,cell_002,65.14,13.58,5.11,0.78,89.14,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:03:33.031036+00:00,cell_002,68.28,14.37,4.89,1.18,87.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:04:33.031036+00:00,cell_002,72.42,14.63,5.04,0.69,84.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:05:33.031036+00:00,cell_002,71.46,15.16,5.32,0.54,86.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:06:33.031036+00:00,cell_002,74.28,15.74,5.06,0.76,93.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:07:33.031036+00:00,cell_002,70.99,14.65,5.46,0.69,91.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:08:33.031036+00:00,cell_002,67.41,13.31,5.25,0.67,89.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:09:33.031036+00:00,cell_002,65.77,13.74,5.19,0.78,88.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:10:33.031036+00:00,cell_002,73.21,13.63,5.19,0.87,90.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:11:33.031036+00:00,cell_002,66.33,15.38,4.72,0.64,92.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:12:33.031036+00:00,cell_002,65.99,12.35,4.87,0.63,88.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:13:33.031036+00:00,cell_002,69.63,14.38,5.57,0.28,92.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:14:33.031036+00:00,cell_002,72.98,14.38,5.16,0.62,93.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:15:33.031036+00:00,cell_002,69.53,15.49,5.1,0.97,89.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:16:33.031036+00:00,cell_002,68.33,14.15,4.85,0.75,90.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:17:33.031036+00:00,cell_002,66.97,14.0,5.39,0.72,95.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:18:33.031036+00:00,cell_002,70.31,15.24,4.65,0.81,86.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:19:33.031036+00:00,cell_002,63.73,14.91,5.38,0.68,95.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:20:33.031036+00:00,cell_002,64.78,15.93,4.59,1.19,97.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:21:33.031036+00:00,cell_002,66.59,14.27,5.24,0.61,85.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:22:33.031036+00:00,cell_002,66.62,14.04,5.52,0.93,99.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:23:33.031036+00:00,cell_002,67.11,13.87,5.16,1.01,94.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:24:33.031036+00:00,cell_002,71.71,15.12,5.23,0.7,89.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:25:33.031036+00:00,cell_002,72.69,16.04,5.6,0.97,92.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:26:33.031036+00:00,cell_002,65.95,12.84,4.8,0.6,99.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:27:33.031036+00:00,cell_002,67.87,15.07,5.18,0.62,98.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:28:33.031036+00:00,cell_002,66.31,14.47,5.05,0.89,87.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:29:33.031036+00:00,cell_002,66.79,14.65,5.21,0.7,88.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:30:33.031036+00:00,cell_002,70.12,15.91,5.24,1.06,87.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:31:33.031036+00:00,cell_002,71.86,15.55,5.56,1.02,100.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:32:33.031036+00:00,cell_002,72.15,15.67,4.84,0.62,100.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:33:33.031036+00:00,cell_002,68.5,15.03,5.41,0.61,89.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:34:33.031036+00:00,cell_002,62.84,14.89,5.77,0.48,98.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:35:33.031036+00:00,cell_002,64.19,15.29,5.12,1.04,95.57,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:36:33.031036+00:00,cell_002,63.06,17.14,5.36,0.75,96.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:37:33.031036+00:00,cell_002,71.23,14.75,5.01,0.99,100.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:38:33.031036+00:00,cell_002,66.22,14.93,5.83,1.06,94.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:39:33.031036+00:00,cell_002,68.47,13.99,4.72,0.93,85.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:40:33.031036+00:00,cell_002,72.57,12.95,5.24,0.37,92.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:41:33.031036+00:00,cell_002,64.75,15.91,5.29,1.04,97.16,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:42:33.031036+00:00,cell_002,67.01,14.47,4.71,0.79,93.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:43:33.031036+00:00,cell_002,68.11,15.33,4.87,0.65,98.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:44:33.031036+00:00,cell_002,63.48,15.0,5.09,0.72,95.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:45:33.031036+00:00,cell_002,70.23,16.16,5.19,0.56,87.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:46:33.031036+00:00,cell_002,71.35,14.4,5.35,0.72,95.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:47:33.031036+00:00,cell_002,69.74,13.34,4.61,0.46,96.03,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:48:33.031036+00:00,cell_002,69.74,16.07,5.53,0.85,95.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:49:33.031036+00:00,cell_002,67.91,15.01,5.2,0.9,91.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:50:33.031036+00:00,cell_002,68.65,14.85,5.36,1.1,88.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:51:33.031036+00:00,cell_002,71.15,12.6,5.23,0.49,100.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:52:33.031036+00:00,cell_002,70.76,15.32,5.06,0.43,99.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:53:33.031036+00:00,cell_002,68.69,12.98,5.55,0.46,93.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-08-02 10:54:33.031036+00:00,cell_002,64.84,15.64,5.7,0.69,88.02,False,batch,2026-08-11 23:58:34.403230+00:00
